entry,exit,flt,off,sl,tp,net,days,wr,worst,best,sl_days
09:45:00,15:00:00,none,50,0.25,,-5646.7,24,41.7,-1979.46,1389.57,4
09:45:00,15:00:00,none,50,0.25,0.5,-5646.7,24,41.7,-1979.46,1389.57,4
09:45:00,15:00:00,move_020,50,0.25,,-5646.7,24,41.7,-1979.46,1389.57,4
09:45:00,15:00:00,move_005,50,0.25,0.5,-5646.7,24,41.7,-1979.46,1389.57,4
09:45:00,15:00:00,move_010,50,0.25,,-5646.7,24,41.7,-1979.46,1389.57,4
09:45:00,15:00:00,move_005,50,0.25,,-5646.7,24,41.7,-1979.46,1389.57,4
09:25:00,15:00:00,vwap_010,0,0.15,0.5,-5863.97,24,58.3,-6449.93,3177.23,8
09:25:00,15:00:00,vwap_010,0,0.15,0.75,-5863.97,24,58.3,-6449.93,3177.23,8
09:25:00,15:00:00,vwap_010,0,0.15,,-5863.97,24,58.3,-6449.93,3177.23,8
09:45:00,15:00:00,move_010,50,0.35,,-6016.01,24,41.7,-1979.46,1361.18,1
09:45:00,15:00:00,move_010,50,0.35,0.5,-6016.01,24,41.7,-1979.46,1361.18,1
09:45:00,15:00:00,none,50,0.35,,-6016.01,24,41.7,-1979.46,1361.18,1
09:45:00,15:00:00,move_020,50,0.35,,-6016.01,24,41.7,-1979.46,1361.18,1
09:45:00,15:00:00,none,50,0.35,0.5,-6016.01,24,41.7,-1979.46,1361.18,1
09:45:00,15:00:00,move_005,50,0.35,,-6016.01,24,41.7,-1979.46,1361.18,1
09:45:00,15:00:00,move_020,50,0.35,0.5,-6016.01,24,41.7,-1979.46,1361.18,1
09:45:00,15:00:00,move_005,50,0.35,0.5,-6016.01,24,41.7,-1979.46,1361.18,1
09:35:00,15:00:00,none,0,0.15,,-6125.05,24,45.8,-2329.55,1133.25,9
09:35:00,15:00:00,move_020,0,0.15,0.75,-6125.05,24,45.8,-2329.55,1133.25,9
09:35:00,15:00:00,none,0,0.15,0.5,-6125.05,24,45.8,-2329.55,1133.25,9
09:35:00,15:00:00,move_020,0,0.15,0.5,-6125.05,24,45.8,-2329.55,1133.25,9
09:35:00,15:00:00,none,0,0.15,0.75,-6125.05,24,45.8,-2329.55,1133.25,9
09:35:00,15:00:00,move_020,0,0.15,,-6125.05,24,45.8,-2329.55,1133.25,9
09:35:00,15:00:00,move_005,0,0.15,,-6125.05,24,45.8,-2329.55,1133.25,9
09:35:00,15:00:00,move_005,0,0.15,0.5,-6125.05,24,45.8,-2329.55,1133.25,9
09:35:00,15:00:00,move_005,0,0.15,0.75,-6125.05,24,45.8,-2329.55,1133.25,9
09:35:00,15:00:00,move_010,0,0.15,,-6125.05,24,45.8,-2329.55,1133.25,9
09:35:00,15:00:00,move_010,0,0.15,0.5,-6125.05,24,45.8,-2329.55,1133.25,9
09:35:00,15:00:00,move_010,0,0.15,0.75,-6125.05,24,45.8,-2329.55,1133.25,9
09:45:00,15:15:00,move_005,150,0.25,,-6242.36,24,41.7,-2523.76,1627.43,8
09:45:00,15:15:00,none,150,0.25,,-6242.36,24,41.7,-2523.76,1627.43,8
09:45:00,15:15:00,move_005,150,0.25,0.5,-6242.36,24,41.7,-2523.76,1627.43,8
09:45:00,15:15:00,move_020,150,0.25,,-6242.36,24,41.7,-2523.76,1627.43,8
09:45:00,15:15:00,move_010,150,0.25,0.5,-6242.36,24,41.7,-2523.76,1627.43,8
09:45:00,15:15:00,move_010,150,0.25,,-6242.36,24,41.7,-2523.76,1627.43,8
09:45:00,15:15:00,move_020,150,0.25,0.5,-6242.36,24,41.7,-2523.76,1627.43,8
09:45:00,15:15:00,none,150,0.25,0.5,-6242.36,24,41.7,-2523.76,1627.43,8
09:35:00,15:00:00,vwap_010,150,0.15,0.5,-6436.72,24,45.8,-4915.45,2741.15,9
09:35:00,15:00:00,vwap_010,150,0.15,,-6436.72,24,45.8,-4915.45,2741.15,9
09:35:00,15:00:00,vwap_010,150,0.15,0.75,-6436.72,24,45.8,-4915.45,2741.15,9
09:35:00,15:00:00,move_005,0,0.25,,-6585.87,24,41.7,-2179.22,1133.25,3
09:35:00,15:00:00,move_010,0,0.25,,-6585.87,24,41.7,-2179.22,1133.25,3
09:35:00,15:00:00,move_020,0,0.25,0.75,-6585.87,24,41.7,-2179.22,1133.25,3
09:35:00,15:00:00,move_020,0,0.25,0.5,-6585.87,24,41.7,-2179.22,1133.25,3
09:35:00,15:00:00,move_020,0,0.25,,-6585.87,24,41.7,-2179.22,1133.25,3
09:35:00,15:00:00,none,0,0.25,,-6585.87,24,41.7,-2179.22,1133.25,3
09:35:00,15:00:00,none,0,0.25,0.5,-6585.87,24,41.7,-2179.22,1133.25,3
09:35:00,15:00:00,move_005,0,0.25,0.5,-6585.87,24,41.7,-2179.22,1133.25,3
09:35:00,15:00:00,move_010,0,0.25,0.75,-6585.87,24,41.7,-2179.22,1133.25,3
09:35:00,15:00:00,move_010,0,0.25,0.5,-6585.87,24,41.7,-2179.22,1133.25,3
09:35:00,15:00:00,none,0,0.25,0.75,-6585.87,24,41.7,-2179.22,1133.25,3
09:35:00,15:00:00,move_005,0,0.25,0.75,-6585.87,24,41.7,-2179.22,1133.25,3
09:45:00,15:00:00,move_005,0,0.15,,-6719.7,24,41.7,-6091.61,2464.31,9
09:45:00,15:00:00,move_020,0,0.15,0.5,-6719.7,24,41.7,-6091.61,2464.31,9
09:45:00,15:00:00,move_020,0,0.15,,-6719.7,24,41.7,-6091.61,2464.31,9
09:45:00,15:00:00,none,0,0.15,0.5,-6719.7,24,41.7,-6091.61,2464.31,9
09:45:00,15:00:00,none,0,0.15,,-6719.7,24,41.7,-6091.61,2464.31,9
09:45:00,15:00:00,move_010,0,0.15,0.5,-6719.7,24,41.7,-6091.61,2464.31,9
09:45:00,15:00:00,move_010,0,0.15,,-6719.7,24,41.7,-6091.61,2464.31,9
09:45:00,15:00:00,move_005,0,0.15,0.5,-6719.7,24,41.7,-6091.61,2464.31,9
09:45:00,15:00:00,move_005,0,0.15,0.75,-6742.46,24,41.7,-6091.61,2464.31,9
09:45:00,15:00:00,move_020,0,0.15,0.75,-6742.46,24,41.7,-6091.61,2464.31,9
09:45:00,15:00:00,none,0,0.15,0.75,-6742.46,24,41.7,-6091.61,2464.31,9
09:45:00,15:00:00,move_010,0,0.15,0.75,-6742.46,24,41.7,-6091.61,2464.31,9
09:35:00,15:00:00,move_005,100,0.15,0.75,-6850.94,24,50.0,-5754.15,1366.2,10
09:35:00,15:00:00,move_020,100,0.15,,-6850.94,24,50.0,-5754.15,1366.2,10
09:35:00,15:00:00,move_020,100,0.15,0.5,-6850.94,24,50.0,-5754.15,1366.2,10
09:35:00,15:00:00,move_005,100,0.15,0.5,-6850.94,24,50.0,-5754.15,1366.2,10
09:35:00,15:00:00,move_020,100,0.15,0.75,-6850.94,24,50.0,-5754.15,1366.2,10
09:35:00,15:00:00,none,100,0.15,0.75,-6850.94,24,50.0,-5754.15,1366.2,10
09:35:00,15:00:00,none,100,0.15,,-6850.94,24,50.0,-5754.15,1366.2,10
09:35:00,15:00:00,move_005,100,0.15,,-6850.94,24,50.0,-5754.15,1366.2,10
09:35:00,15:00:00,none,100,0.15,0.5,-6850.94,24,50.0,-5754.15,1366.2,10
09:35:00,15:00:00,move_010,100,0.15,0.75,-6850.94,24,50.0,-5754.15,1366.2,10
09:35:00,15:00:00,move_010,100,0.15,0.5,-6850.94,24,50.0,-5754.15,1366.2,10
09:35:00,15:00:00,move_010,100,0.15,,-6850.94,24,50.0,-5754.15,1366.2,10
09:25:00,15:15:00,none,0,0.15,0.5,-6904.52,24,50.0,-6449.93,882.74,9
09:25:00,15:15:00,move_005,0,0.15,0.75,-6904.52,24,50.0,-6449.93,882.74,9
09:25:00,15:15:00,move_005,0,0.15,,-6904.52,24,50.0,-6449.93,882.74,9
09:25:00,15:15:00,move_010,0,0.15,,-6904.52,24,50.0,-6449.93,882.74,9
09:25:00,15:15:00,none,0,0.15,0.75,-6904.52,24,50.0,-6449.93,882.74,9
09:25:00,15:15:00,move_010,0,0.15,0.5,-6904.52,24,50.0,-6449.93,882.74,9
09:25:00,15:15:00,none,0,0.15,,-6904.52,24,50.0,-6449.93,882.74,9
09:25:00,15:15:00,move_020,0,0.15,0.75,-6904.52,24,50.0,-6449.93,882.74,9
09:25:00,15:15:00,move_010,0,0.15,0.75,-6904.52,24,50.0,-6449.93,882.74,9
09:25:00,15:15:00,move_020,0,0.15,,-6904.52,24,50.0,-6449.93,882.74,9
09:25:00,15:15:00,move_020,0,0.15,0.5,-6904.52,24,50.0,-6449.93,882.74,9
09:25:00,15:15:00,move_005,0,0.15,0.5,-6904.52,24,50.0,-6449.93,882.74,9
09:35:00,15:00:00,move_020,50,0.15,0.5,-7198.7,24,45.8,-6027.03,1629.28,9
09:35:00,15:00:00,none,50,0.15,,-7198.7,24,45.8,-6027.03,1629.28,9
09:35:00,15:00:00,none,50,0.15,0.75,-7198.7,24,45.8,-6027.03,1629.28,9
09:35:00,15:00:00,move_005,50,0.15,,-7198.7,24,45.8,-6027.03,1629.28,9
09:35:00,15:00:00,move_005,50,0.15,0.5,-7198.7,24,45.8,-6027.03,1629.28,9
09:35:00,15:00:00,move_005,50,0.15,0.75,-7198.7,24,45.8,-6027.03,1629.28,9
09:35:00,15:00:00,move_010,50,0.15,,-7198.7,24,45.8,-6027.03,1629.28,9
09:35:00,15:00:00,move_010,50,0.15,0.5,-7198.7,24,45.8,-6027.03,1629.28,9
09:35:00,15:00:00,move_010,50,0.15,0.75,-7198.7,24,45.8,-6027.03,1629.28,9
09:35:00,15:00:00,move_020,50,0.15,,-7198.7,24,45.8,-6027.03,1629.28,9
09:35:00,15:00:00,move_020,50,0.15,0.75,-7198.7,24,45.8,-6027.03,1629.28,9
09:35:00,15:00:00,none,50,0.15,0.5,-7198.7,24,45.8,-6027.03,1629.28,9
09:45:00,15:00:00,move_020,50,0.15,,-8273.86,24,33.3,-5436.68,2414.54,9
09:45:00,15:00:00,move_005,50,0.15,0.5,-8273.86,24,33.3,-5436.68,2414.54,9
09:45:00,15:00:00,move_010,50,0.15,0.5,-8273.86,24,33.3,-5436.68,2414.54,9
09:45:00,15:00:00,move_005,50,0.15,,-8273.86,24,33.3,-5436.68,2414.54,9
09:45:00,15:00:00,none,50,0.15,,-8273.86,24,33.3,-5436.68,2414.54,9
09:45:00,15:00:00,move_020,50,0.15,0.5,-8273.86,24,33.3,-5436.68,2414.54,9
09:45:00,15:00:00,none,50,0.15,0.5,-8273.86,24,33.3,-5436.68,2414.54,9
09:45:00,15:00:00,move_010,50,0.15,,-8273.86,24,33.3,-5436.68,2414.54,9
09:45:00,15:00:00,none,150,0.25,0.5,-8339.77,24,37.5,-2995.31,1346.37,7
09:45:00,15:00:00,none,150,0.25,,-8339.77,24,37.5,-2995.31,1346.37,7
09:45:00,15:00:00,move_005,150,0.25,,-8339.77,24,37.5,-2995.31,1346.37,7
09:45:00,15:00:00,move_010,150,0.25,0.5,-8339.77,24,37.5,-2995.31,1346.37,7
09:45:00,15:00:00,move_005,150,0.25,0.5,-8339.77,24,37.5,-2995.31,1346.37,7
09:45:00,15:00:00,move_010,150,0.25,,-8339.77,24,37.5,-2995.31,1346.37,7
09:45:00,15:00:00,move_020,150,0.25,,-8339.77,24,37.5,-2995.31,1346.37,7
09:45:00,15:00:00,move_020,150,0.25,0.5,-8339.77,24,37.5,-2995.31,1346.37,7
09:25:00,15:00:00,move_010,0,0.15,0.5,-9705.85,24,54.2,-6449.93,932.97,9
09:25:00,15:00:00,move_010,0,0.15,0.75,-9705.85,24,54.2,-6449.93,932.97,9
09:25:00,15:00:00,move_010,0,0.15,,-9705.85,24,54.2,-6449.93,932.97,9
09:25:00,15:00:00,move_005,0,0.15,0.5,-9705.85,24,54.2,-6449.93,932.97,9
09:25:00,15:00:00,move_005,0,0.15,0.75,-9705.85,24,54.2,-6449.93,932.97,9
09:25:00,15:00:00,none,0,0.15,0.75,-9705.85,24,54.2,-6449.93,932.97,9
09:25:00,15:00:00,move_005,0,0.15,,-9705.85,24,54.2,-6449.93,932.97,9
09:25:00,15:00:00,none,0,0.15,,-9705.85,24,54.2,-6449.93,932.97,9
09:25:00,15:00:00,move_020,0,0.15,,-9705.85,24,54.2,-6449.93,932.97,9
09:25:00,15:00:00,move_020,0,0.15,0.5,-9705.85,24,54.2,-6449.93,932.97,9
09:25:00,15:00:00,move_020,0,0.15,0.75,-9705.85,24,54.2,-6449.93,932.97,9
09:25:00,15:00:00,none,0,0.15,0.5,-9705.85,24,54.2,-6449.93,932.97,9
09:35:00,15:15:00,move_020,150,0.15,,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:15:00,move_010,150,0.15,0.75,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:15:00,move_010,150,0.15,0.5,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:15:00,move_010,150,0.15,,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:15:00,move_005,150,0.15,0.75,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:15:00,move_005,150,0.15,0.5,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:15:00,move_005,150,0.15,,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:15:00,none,150,0.15,0.75,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:15:00,none,150,0.15,0.5,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:15:00,none,150,0.15,,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:15:00,move_020,150,0.15,0.75,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:15:00,move_020,150,0.15,0.5,-11274.15,24,41.7,-5397.02,1646.81,10
09:35:00,15:00:00,move_020,150,0.15,0.75,-13645.71,24,41.7,-5397.02,1553.33,10
09:35:00,15:00:00,move_020,150,0.15,,-13645.71,24,41.7,-5397.02,1553.33,10
09:35:00,15:00:00,move_010,150,0.15,0.75,-13645.71,24,41.7,-5397.02,1553.33,10
09:35:00,15:00:00,move_010,150,0.15,0.5,-13645.71,24,41.7,-5397.02,1553.33,10
09:35:00,15:00:00,move_010,150,0.15,,-13645.71,24,41.7,-5397.02,1553.33,10
09:35:00,15:00:00,move_005,150,0.15,0.75,-13645.71,24,41.7,-5397.02,1553.33,10
09:35:00,15:00:00,move_005,150,0.15,0.5,-13645.71,24,41.7,-5397.02,1553.33,10
09:35:00,15:00:00,move_005,150,0.15,,-13645.71,24,41.7,-5397.02,1553.33,10
09:35:00,15:00:00,none,150,0.15,0.75,-13645.71,24,41.7,-5397.02,1553.33,10
09:35:00,15:00:00,none,150,0.15,0.5,-13645.71,24,41.7,-5397.02,1553.33,10
09:35:00,15:00:00,none,150,0.15,,-13645.71,24,41.7,-5397.02,1553.33,10
09:35:00,15:00:00,move_020,150,0.15,0.5,-13645.71,24,41.7,-5397.02,1553.33,10
